DÃ¼nger,Niederschlag,Ertrag
0.3745401188473625,0.9507143064099162,3.042819069455245
0.7319939418114051,0.5986584841970366,3.2597643579572786
0.15601864044243652,0.15599452033620265,0.8180647471003112
0.05808361216819946,0.8661761457749352,1.9676617025828511
0.6011150117432088,0.7080725777960455,3.2754692356148216
0.020584494295802447,0.9699098521619943,2.109651259766858
0.8324426408004217,0.21233911067827616,3.0053983592127076
0.18182496720710062,0.18340450985343382,0.9582019292510131
0.3042422429595377,0.5247564316322378,1.9552230209972241
0.43194501864211576,0.2912291401980419,1.712197242970832
0.6118528947223795,0.13949386065204183,2.15750822738448
0.29214464853521815,0.3663618432936917,1.629926400909349
0.45606998421703593,0.7851759613930136,2.9657197591566726
0.19967378215835974,0.5142344384136116,1.4998153657202713
0.5924145688620425,0.046450412719997725,1.7620388779852965
0.6075448519014384,0.17052412368729153,2.2689980884121885
0.06505159298527952,0.9488855372533332,2.0889703380768396
0.9656320330745594,0.8083973481164611,4.581840865193863
0.3046137691733707,0.09767211400638387,1.112017373145926
0.6842330265121569,0.4401524937396013,2.935979680965248
0.12203823484477883,0.4951769101112702,1.4502969053544765
0.034388521115218396,0.9093204020787821,1.870201894681482
0.2587799816000169,0.662522284353982,2.110996591202113
0.31171107608941095,0.5200680211778108,1.92904174175335
0.5467102793432796,0.18485445552552704,1.9663901263376613
0.9695846277645586,0.7751328233611146,4.42810231766904
0.9394989415641891,0.8948273504276488,4.630364902711237
0.5978999788110851,0.9218742350231168,3.5895735443131414
0.0884925020519195,0.1959828624191452,0.783018843551401
0.045227288910538066,0.32533033076326434,0.6968817980361925
0.388677289689482,0.2713490317738959,1.6900427682001018
0.8287375091519293,0.3567533266935893,3.155746075015549
0.28093450968738076,0.5426960831582485,2.0728934838140125
0.14092422497476265,0.8021969807540397,2.046822114083525
0.07455064367977082,0.9868869366005173,2.3006102581872105
0.7722447692966574,0.1987156815341724,2.56560963365462
0.005522117123602399,0.8154614284548342,1.6741942348674015
0.7068573438476171,0.7290071680409873,3.6675494471871692
0.7712703466859457,0.07404465173409036,2.4701287424535607
0.3584657285442726,0.11586905952512971,1.4136833421896122
0.8631034258755935,0.6232981268275579,3.784177686271859
0.3308980248526492,0.06355835028602363,1.2607455191485528
0.3109823217156622,0.32518332202674705,1.8132034215624058
0.7296061783380641,0.6375574713552131,3.427649621680653
0.8872127425763265,0.4722149251619493,3.561517825912801
0.1195942459383017,0.713244787222995,1.9306107599726652
0.7607850486168974,0.5612771975694962,3.5628667555627564
0.770967179954561,0.49379559636439074,3.2482067298771375
0.5227328293819941,0.42754101835854963,2.3812618431534953
0.02541912674409519,0.10789142699330445,0.2638617733328438
0.03142918568673425,0.6364104112637804,1.2326633284843358
0.3143559810763267,0.5085706911647028,1.8683441309099655
0.907566473926093,0.24929222914887494,3.1208698034008218
0.41038292303562973,0.7555511385430487,2.665471289682574
0.22879816549162246,0.07697990982879299,0.8368858273937753
0.289751452913768,0.16122128725400442,1.215118406502965
0.9296976523425731,0.808120379564417,4.560383765437961
0.6334037565104235,0.8714605901877177,3.543297045832827
0.8036720768991145,0.18657005888603584,2.882588588317074
0.8925589984899778,0.5393422419156507,3.7349625948786835
0.8074401551640625,0.8960912999234932,4.209556694373931
0.3180034749718639,0.11005192452767676,1.2415962231876054
0.22793516254194168,0.4271077886262563,1.4257488627221078
0.8180147659224931,0.8607305832563434,4.21374643889857
0.006952130531190703,0.5107473025775657,1.0589962175700092
0.417411003148779,0.22210781047073025,1.7456937567886124
0.1198653673336828,0.33761517140362796,1.063743309199086
0.9429097039125192,0.32320293202075523,3.7206649897701576
0.5187906217433661,0.7030189588951778,2.898635784595322
0.363629602379294,0.9717820827209607,2.9813532770796214
0.9624472949421112,0.25178229582536416,3.3285924238345856
0.49724850589238545,0.30087830981676966,2.03795442539467
0.2848404943774676,0.036886947354532795,0.8645566651108166
0.6095643339798968,0.5026790232288615,2.9529527015081687
0.05147875124998935,0.27864646423661144,0.8537796070221764
0.9082658859666537,0.23956189066697242,3.1468468098589577
0.1448948720912231,0.489452760277563,1.3303545795183724
0.9856504541106007,0.2420552715115004,3.4882034609934434
0.6721355474058786,0.7616196153287176,3.4844235684469735
0.23763754399239967,0.7282163486118596,2.232638510976469
0.3677831327192532,0.6323058305935795,2.3882533614300483
0.6335297107608947,0.5357746840747585,2.8205640889324775
0.0902897700544083,0.835302495589238,2.0962248214747072
0.32078006497173583,0.18651851039985423,1.514964983024468
0.040775141554763916,0.5908929431882418,1.2428324419923367
0.6775643618422824,0.016587828927856152,2.0270985873889606
0.512093058299281,0.22649577519793795,2.017857264366209
0.6451727904094499,0.17436642900499144,2.317696908237035
0.690937738102466,0.3867353463005374,2.9121383341757556
0.9367299887367345,0.13752094414599325,3.2862523083788253
0.3410663510502585,0.11347352124058907,1.2324513728825488
0.9246936182785628,0.877339353380981,4.448929837143805
0.2579416277151556,0.659984046034179,1.9558610524123723
0.8172222002012158,0.5552008115994623,3.4889752198083803
0.5296505783560065,0.24185229090045168,2.0693436195815433
0.09310276780589921,0.8972157579533268,2.25319560567613
0.9004180571633305,0.6331014572732679,3.9156959561329105
0.3390297910487007,0.3492095746126609,1.7378873175353136
0.7259556788702394,0.8971102599525771,3.970445266908597
0.8870864242651173,0.7798755458576239,4.339849691855408
0.6420316461542878,0.08413996499504883,2.3470681110403233
0.16162871409461377,0.8985541885270792,2.228907642045968
0.6064290596595899,0.009197051616629648,1.7887373379602067
0.1014715428660321,0.6635017691080558,1.735834254521115
0.005061583846218687,0.16080805141749865,0.40499000333628454
0.5487337893665861,0.6918951976926933,3.214662496058748
0.6519612595026005,0.22426930946055978,2.4628152159615175
0.7121792213475359,0.23724908749680007,2.575106629957502
0.3253996981592677,0.7464914051180241,2.528247387783082
0.6496328990472147,0.8492234104941779,3.7582158761882907
0.6576128923003434,0.5683086033354716,3.19150410169171
0.09367476782809248,0.3677158030594335,1.0671833127138743
0.26520236768172545,0.24398964337908358,1.3902538587622588
0.9730105547524456,0.3930977246667604,3.822156672635425
0.8920465551771133,0.6311386259972629,4.076632816629618
0.7948113035416484,0.5026370931051921,3.454579085594294
0.5769038846263591,0.4925176938188639,2.69903523348512
0.1952429877980445,0.7224521152615053,2.045304562560476
0.2807723624408558,0.02431596643145384,1.0115999168363108
0.6454722959071678,0.17711067940704894,2.2089446794368777
0.9404585843529143,0.9539285770025874,4.766100237951208
0.9148643902204485,0.3701587002554444,3.445576689939498
0.015456616528867428,0.9283185625877254,1.9058814570555347
0.42818414831731433,0.9666548190436696,3.345707269300012
0.9636199770892528,0.8530094554673601,4.615988749004469
0.2944488920695857,0.38509772860192526,1.6581857882282223
0.8511366715168569,0.31692200515627766,3.051268410765134
0.1694927466860925,0.5568012624583502,1.6967061215776997
0.936154774160781,0.696029796674973,4.265072333946396
0.570061170089365,0.09717649377076854,2.120861970140178
0.6150072266991697,0.9900538501042633,3.794351556810736
0.14008401523652403,0.5183296523637367,1.4788263832034394
0.8773730719279554,0.7407686177542044,4.138594819663351
0.697015740995268,0.7024840839871093,3.65376071893637
0.35949115121975517,0.29359184426449336,1.656127588949557
0.8093611554785136,0.8101133946791808,4.076212408370936
0.8670723185801037,0.9132405525564713,4.488487711824908
0.5113423988609378,0.5015162946871996,2.555720698272848
0.7982951789667752,0.6499639307777652,3.650170037000803
0.7019668772577033,0.795792669436101,3.716894969935143
0.8900053418175663,0.3379951568515358,3.4533695141417478
0.375582952639944,0.093981939840869,1.2120612076604642
0.578280140996174,0.035942273796742086,1.8200219379966938
0.46559801813246016,0.5426446347075766,2.4120712423186164
0.2865412521282844,0.5908332605690108,2.160794940415359
0.03050024993904943,0.03734818874921442,0.013878436837199637
0.8226005606596583,0.3601906414112629,3.1322907800743414
0.12706051265188478,0.5222432600548044,1.4633892455717152
0.7699935530986108,0.21582102749684318,2.898175117212953
0.6228904758190003,0.085347464993768,2.032791331337238
0.0516817211686077,0.531354631568148,1.1622344739727994
0.5406351216101065,0.6374299014982066,3.084880874770792
0.7260913337226615,0.9758520794625346,3.9851767700514293
0.5163003483011953,0.32295647294124596,1.9749333951240697
0.7951861947687037,0.2708322512620742,2.9712245318355928
0.4389714207056361,0.07845638134226596,1.4236216023661792
0.02535074341545751,0.9626484146779251,1.8992257778891513
0.8359801205122058,0.695974206093698,3.970724418453949
0.4089529444142699,0.17329432007084578,1.597827544761621
0.15643704267108605,0.25024289816459533,0.913389061268776
0.5492266647061205,0.7145959227000623,2.948841399651397
0.6601973767177313,0.27993389694594284,2.627705656873094
0.9548652806631941,0.7378969166957685,4.405409793176986
0.5543540525114007,0.6117207462343522,2.8765860636249685
0.4196000624277899,0.24773098950115746,1.9389258658904511
0.3559726786512616,0.7578461104643691,2.476601780249908
0.014393488629755868,0.11607264050691624,0.12277322981062619
0.04600264202175275,0.040728802318970136,0.15027472371507405
0.8554605840110072,0.7036578593800237,3.9691388691575193
0.4741738290873252,0.09783416065100148,1.6425237534962478
0.49161587511683236,0.4734717707805657,2.397667561125995
0.17320186991001518,0.43385164923797304,1.4225144478574214
0.39850473439737344,0.6158500980522165,2.302060456877509
0.6350936508676438,0.04530400977204452,2.1402654325543464
0.3746126146264712,0.6258599157142364,2.3673425574686298
0.5031362585800877,0.8564898411883223,3.3341180412757203
0.658693631618945,0.1629344270814297,2.336222283657465
0.07056874740042984,0.6424192782063156,1.5422201205292994
0.026511310541621813,0.5857755812734633,1.3080618221950122
0.9402302414249576,0.575474177875879,4.016409936028363
0.3881699262065219,0.6432882184423532,2.5153584914910265
0.45825289049151663,0.5456167893159349,2.598907503119663
0.9414648087765252,0.38610263780077425,3.6162518189012713
0.9611905638239142,0.9053506419560637,4.765173351142722
0.19579113478929644,0.06936130087516545,0.7171224366894976
0.10077800137742665,0.018221825651549728,0.4827893769803267
0.0944429607559284,0.6830067734163568,1.581703198894572
0.07118864846022899,0.3189756302937613,1.0316112492592913
0.8448753109694546,0.023271935735825866,2.577154009315581
0.8144684825889358,0.28185477477339993,2.8640374871018026
0.11816482762165625,0.6967371653641506,1.760779255084349
0.628942846779884,0.877472013527053,3.57366740164627
0.7350710438038858,0.8034809303848486,3.896239347080227
0.2820345725713065,0.17743954377972282,1.135720407343126
0.7506147516408583,0.806834739267264,3.820895390135625
0.9905051420006733,0.4126176769114265,3.60779670673032
0.37201808579278317,0.7764129607419968,2.6236495469374357
0.34080354025301784,0.9307573256035647,2.6415373393032873
0.8584127518430118,0.42899402737501835,3.2748360279304998
0.7508710677914974,0.7545428740846823,3.8377404171582867
0.10312386883593261,0.9025529066795667,2.1930574357320145
0.5052523724478571,0.8264574661077416,3.211217805737551
0.32004960103061175,0.8955232284962005,2.6544976457713148
0.3892016787341631,0.01083765148029836,1.1845092035488882
0.9053819764192637,0.09128667678613356,2.898359028921001
0.31931363759041487,0.9500619670508049,2.7422283779536
0.9506071469375561,0.5734378881232861,4.1490370472359555
0.6318372121697993,0.44844552197831977,2.8801389095236045
0.29321077169806453,0.32866454536991596,1.5148649884510592
0.6725184560770384,0.75237452943768,3.5249930110059284
0.7915790437258485,0.7896181427945539,3.974811697561409
0.09120610304869037,0.49442030470258147,1.0582854317088048
0.057558760016644284,0.5495288823237355,1.2470163064453441
0.441530501373377,0.8877041827582998,3.0318014448369506
0.3509150125520787,0.11706701642760586,1.1867170695219564
0.14299168205283586,0.7615106317174722,1.9238862803048566
0.6182180633162611,0.10112267612279024,2.236668194879316
0.08410680611499743,0.70096913145912,1.7183429673899333
0.07276300636419353,0.8218600592903562,1.8048912386950133
0.7062422271564962,0.08134878064189976,2.338682520888904
0.08483771408519192,0.9866395785011755,2.367727842916527
0.3742707957561203,0.3706421470668909,1.9565600496934197
0.8127995672575026,0.9472485773838587,4.338858893532243
0.9860010638228709,0.7533781852589416,4.400065884215938
0.37625958553091576,0.08350071669866876,1.3656025213514438
0.7771469159274368,0.558404249735805,3.4875977857960954
0.4242220092469763,0.906354385094736,3.1748941199331737
0.11119748230615134,0.49262510429085915,1.3823598356683693
0.011353644767419069,0.46866064199412627,1.0763374898224431
0.05630327568183735,0.11881791626807192,0.3530221384255991
0.11752624677710488,0.6492103021160636,1.7827387511268744
0.7460448792654233,0.5833687650971596,3.4246321284598285
0.9621725484745419,0.37487057952370406,3.84378489173356
0.28571208628186073,0.8685991281894603,2.5254157334155463
0.22359583851945264,0.9632225394406113,2.7708289747561055
0.012154474689816341,0.969878826707639,1.9960121558309918
0.04315991195057611,0.8911431136980711,1.8466241628864257
0.5277011090862999,0.9929647961193003,3.5206443360920683
0.07379656473539886,0.5538542844013208,1.2970635321894062
0.969302535619099,0.5230978441701488,3.996519889837786
0.6293986381352625,0.6957486889846172,3.3319768411785717
0.45454106476777323,0.6275580800840634,2.5613693540775886
0.5843143119231002,0.901158010490989,3.5528234975251802
0.04544638034145787,0.2809631895922303,0.9124925560700207
0.9504114840765587,0.8902637838909163,4.80451633702158
0.45565675278571294,0.6201325978015367,2.6508678209276155
0.2773811829811327,0.1881211597237613,1.2121862162077408
0.46369840493998216,0.3533522280260528,2.1098028035438783
0.5836561118508721,0.07773463696498484,1.9677894067556276
0.9743948076661665,0.9862107444796029,4.793326655437865
0.6981617140197451,0.5360963663441204,3.140940221005142
0.30952761628632774,0.8137950197069487,2.3893144808851217
0.6847311725538793,0.1626169393448913,2.419349708611948
0.9109271844938425,0.822537242923169,4.442575633298139
0.949799913291924,0.72571950838836,4.252520110422555
0.6134151959357899,0.4182430362906189,2.8341303367176103
0.9327284833540133,0.8660638895004084,4.407736662762622
0.04521867010618941,0.026366974497252005,0.041952471292090204
0.3764633668780496,0.8105533307818329,2.772941944053812
0.9872761293149445,0.15041689110352818,3.367372000413105
0.5941307153521351,0.3808908566310215,2.712566628464235
0.9699143978146032,0.8421189231357087,4.548092613428333
0.8383287047111379,0.4686931597949703,3.5602405170664833
0.4148195023376652,0.27340707193070624,1.7874218039243372
0.056375496650927115,0.8647223762550532,1.8813085124688058
0.8129010091300776,0.9997176732861306,4.52650436771116
0.9966368370739054,0.5554317056026274,4.166006210268312
0.7689874151805105,0.944765729882428,4.038854489607963
0.8496473906774115,0.24734810174319766,3.1912924104912195
0.4505441353100935,0.12915941515149498,1.7479603716480157
0.9540510272587224,0.60617463445088,4.011946080526974
0.22864280550346272,0.6717006844058567,2.0689101386658426
0.6181282404578958,0.3581627180328405,2.620113176067642
0.11355759219962902,0.6715731955927996,1.709886544366877
0.5203077009037933,0.7723183917356393,3.0505293707981163
0.5201635011119934,0.8521815003185401,3.197691167179255
0.5519068387744855,0.5609379715353863,2.7750410522950846
0.876653602658345,0.40348286621239704,3.5541994423257655
0.13401522845064073,0.028782676313338973,0.5139710534380434
0.755137255673619,0.6203095513534647,3.4689694365191754
0.7040797680992236,0.21296416150891073,2.615337498380327
0.13637147558676976,0.014544665667881929,0.15334949603306558
0.350587558806597,0.5899176868546331,2.346474620166268
0.3922440450997323,0.43747492202372906,1.8777106014688452
0.9041586944937484,0.34825546702330035,3.3727429233875323
0.5139894891598108,0.7836530127411431,2.9973075034991044
0.39654278232127016,0.6220867002278735,2.3043335998474666
0.8623637087467452,0.9495206236576421,4.6022150522933725
0.14707348092903794,0.9265876251614944,2.2476255729789134
0.4921162930795382,0.25824438829895835,2.027488044009603
0.4591357562382613,0.980032575285477,3.3327803613978197
0.4926180939928696,0.3287516102875082,2.1830615852759374
0.6334008543167258,0.24014561877819307,2.388175989612589
0.07586332810866392,0.12887972191064923,0.35705020572843327
0.12804583895777244,0.15190269351229435,0.78756958584262
0.13882717264941014,0.6408747448032146,1.6488553492385283
0.18188008439914483,0.3456672833238632,1.0813166299791859
0.8967884099060118,0.47396164026287235,3.595476994147189
0.6675577385210272,0.17231987120162984,2.4973889370297724
0.19228901880867078,0.04086861626647886,0.7436264631703193
0.16893506307216455,0.2785903390319586,1.029120653839625
0.17701048427674682,0.08870253375705561,0.6735107499125088
0.12063587110060081,0.46077876803272577,1.2513016442455158
0.2063337184057925,0.36426986104807546,1.5552156756696125
0.5034172708548569,0.6903948286293653,2.9292350150464563
0.039312139841098936,0.7994103989090426,1.7597613820604892
0.6279003894909078,0.08175903194887191,2.1502475777736514
0.8735786241067772,0.9208724005318132,4.486359589286609
0.06107795985486375,0.2768776481472037,0.7110849612769284
0.8062012797930613,0.7482596903836584,3.8954882352380027
0.18452101935637732,0.2093493233367103,0.9651015788011462
0.370472102791382,0.4845229851910213,2.0767400551052044
0.618254771530296,0.3689136395697724,2.6653545480941303
0.4625347161331479,0.7474709381337565,2.887740613247687
0.0366832028905979,0.25243694434402075,0.6881875050813931
0.7133495858845524,0.8952068376871993,3.9223907750171976
0.5116774421156661,0.5321134852653157,2.607122815909239
0.10717201133977605,0.44741236682345464,1.0165206992130267
0.5326172664550232,0.24247050363472966,2.174425574104777
0.26924323094938096,0.37728416310462265,1.5969468666471875
0.02007119777772637,0.3220791655831783,0.804172935485501
0.21144800699654465,0.32749735217791465,0.9997131875260942
0.11976213181925122,0.890527280739895,2.3491784274156164
0.5935924535540487,0.6791023191444896,3.125023036135608
0.7891712386073383,0.4984421989290573,3.475216395353881
0.08692028808742369,0.5371065418185478,1.2309833551868137
0.5868411180208791,0.74543947418433,3.3126796929375546
0.4316595462296794,0.12758030279556376,1.4447976879628
0.28377590579872447,0.3630822963986351,1.5151154141238632
0.6459172413316012,0.5707783046689119,3.270711468719306
0.35609672589784624,0.9865152487929797,3.0222524352031632
0.6057748193568872,0.23722679173599448,2.313521328860623
0.10178247262040374,0.15285913918433203,0.6980724692987507
0.24595772838450813,0.16068137325955567,1.1088041204698962
0.18656702405130576,0.2850951686938471,1.1449333000559692
0.17337359529475482,0.8967654246264252,2.3501477353837372
0.08023374566164221,0.5245113895702547,1.5300655746492635
0.4103968269896615,0.9823786169086064,3.1901858350828385
0.11203890216805235,0.39785559904574164,1.151937809267137
0.9694704332753689,0.8655071258939803,4.744490991214828
0.8170720709492799,0.25790282704493983,3.077574460233518
0.17088758739006582,0.668643219924431,1.9686522325750972
0.9293759891275858,0.5567628930139298,3.9655267756135357
0.5716126894698998,0.2799790936602842,2.1604957644572194
0.7694929331919369,0.18704374855752337,2.8459094499209674
0.3236792364042437,0.4254364386164168,1.7072760471436956
0.507610378684455,0.24240973241508024,2.0379141474074287
0.11483682473920354,0.6106200424416326,1.49032297409894
0.28863055324025577,0.5812382214226123,2.0219542679066924
0.1543627152742023,0.4811401018548175,1.45824459056259
0.5325894325515859,0.05182353682242691,1.7335510928446387
0.3366042781939206,0.13441467693897424,1.3208342638832387
0.06337497047276774,0.9899602323899452,2.3314165031040583
0.32235384497472297,0.8098744458546349,2.6321638567848367
0.25464065476376385,0.6815027222239293,2.1025117452100854
0.7602278598896866,0.5956387406078443,3.568369777713584
0.47157618855015837,0.41184091414726853,2.3573574428374764
0.3488682665429953,0.9295291442478258,2.782902306610939
0.8306194077877291,0.9650269106665126,4.4816520516811975
0.12429722348554473,0.7308674752036443,1.9047438950950124
0.9383404568210378,0.18123306616566015,3.1477311524584346
0.0664962673667775,0.741120649290059,1.8193007820116125
0.5744731131799119,0.8418287767582721,3.392071334353027
0.1397723766262895,0.7952673118598902,2.0224093989458027
0.20162732004774453,0.1636559428657045,0.9148866634462557
0.16426579793099294,0.8145747202313821,2.1235047390138897
0.6651972206962001,0.5230654247691193,2.932095002937319
0.3588304841235025,0.8772005408131083,2.6868874457372947
0.3924451074226354,0.8165994394715771,2.9699847075335577
0.4391349085702184,0.3769444294249076,1.9865974497286378
0.46267978566960644,0.3013778741641421,1.8916558703914728
0.7476093801762511,0.5027203900924792,3.0329299093533404
0.2322126951468173,0.8995745732745685,2.4318910572206387
0.3838912213732114,0.5435528611139886,2.1064704070068614
0.9064721109645469,0.6242379959139921,4.132093840735262
0.11689804070836407,0.9398321236134751,2.331340078286306
0.6277080530714179,0.3349056146570861,2.4841203540106536
0.13927207266338726,0.794025189270296,2.231110177065185
0.6200727559285135,0.5334610919763215,3.025317000437343
0.8938925830509576,0.7885972112245307,4.226389033251072
0.15167487973275118,0.31172206779554823,0.8285282033019927
0.24848913981446574,0.743946292572677,2.4624542618478253
0.03353243473577938,0.5698896848713165,1.1014194272736118
0.7624586857406905,0.8767656367617495,3.876367456049881
0.34208174871590746,0.8212573046720129,2.771016898692712
0.11063173695520723,0.8464522917345182,2.2687750349685856
0.12748866233198242,0.39728729056036727,1.3154678499677337
0.7972953657795536,0.14991742734877378,2.748111864041445
0.22925139523264149,0.7222525683930663,2.1917347566505856
0.7200365365460744,0.6411476328852973,3.527746431286848
0.6939484444671,0.5427244433475962,3.243187079075169
0.25179905890695276,0.34569599350391944,1.4749083061256347
0.18159771680142567,0.9084505613336283,2.3721143834667213
0.5833917947661205,0.4008514167636399,2.545618905035689
0.4620058036441327,0.9472833396118153,3.205187631269361
0.1533514031160802,0.5862298320167972,1.6044463656951578
0.505888678884466,0.6114542354346478,2.571278826103155
0.01811018382084051,0.8721239089441515,1.7887444066713496
0.9321182824836124,0.5651331835892089,3.827762103914163
0.6966508238768923,0.9224993811772957,3.8245923022636914
0.7072386343133986,0.15253904291426135,2.4447834038840663
0.5762883601668132,0.6067150463828559,3.0814954019006113
0.424130671302386,0.7364442356247228,2.8371121457568353
0.9343670147690148,0.9255685129067763,4.497188009758279
0.4508393714041321,0.11323804584075525,1.480031392236873
0.9848411989623346,0.8388980864459341,4.726396888577694
0.12466268120326685,0.9208418826173723,2.117423069490714
0.8698963620621283,0.5188380571260721,3.624901885438826
0.5912754357449292,0.39900270387013026,2.626836924877504
0.05476163882203133,0.3351972416459009,0.7378449542715323
0.8028534485980114,0.004632023004602859,2.428361942417836
0.3334991716911442,0.3981686935909433,1.6634323527634987
0.5373956029379229,0.9198556164127605,3.3917612772441683
0.34634599436596125,0.3469532018962277,1.764922580304593
0.7375012481097484,0.45221794088980716,2.9576402527556924
0.22460482293998196,0.4524395161326934,1.6227409748813726
0.14085702037979986,0.1763869865062233,0.773381254259178
0.49836777273947974,0.4189254495045479,2.3882032126692496
0.9148459010681,0.3623938991166331,3.491716914844033
0.5805883502780435,0.6322642879195304,3.1427076696705756
0.013094456588333636,0.6635373720167106,1.378880564063213
0.17803596686975143,0.9610703174694551,2.413307981435639
0.14866272775311296,0.41462412372702373,1.2874661810166148
0.08534966807864386,0.9968742518459474,2.304127310831465
0.5021950103312426,0.5953850173200438,2.702241072666386
0.06707647738842748,0.7499604703991778,1.705209542084026
0.20990559309558576,0.8980542894407137,2.3556261893875092
0.20513964048200717,0.19068772066366657,0.9305042710182598
0.03654966784809488,0.47206694510999925,0.9135223665843136
0.5648411332626164,0.06570863942835237,2.000898352963248
0.7755276166950106,0.4532888347480276,3.1087741960419586
0.52439026932758,0.44076274693822814,2.385405782079606
0.400763060875326,0.5596403313082179,2.2497291186854937
0.1552402459307125,0.18192813049527112,0.9190694364771239
0.8617856210135173,0.9461154621336327,4.448092819478614
0.37330931627975295,0.27074467314355377,1.7861915023937398
0.6439995432390158,0.4087341710980964,2.6821179094888534
0.02538635566034486,0.15615259736619036,0.4163636779357955
0.7159722288473975,0.6589239419101514,3.3822298650365195
0.02709599250348349,0.22197216193294944,0.7397472141536882
0.2310747965880714,0.6718927435987284,1.91825003505872
0.019710537754364155,0.10410858198457384,0.2983308482549429
0.7999160853731894,0.1785446620543336,2.820215268321445
0.6527461078518747,0.23818278104672652,2.475983795394227
0.09944139275934516,0.24317219099945409,0.7661397943891728
0.7222669318556592,0.8556964681062857,3.8652116618062062
0.8302198645669916,0.3971835296184548,3.2894078001357956
0.6680851365706462,0.20498429541582097,2.3995238003807318
0.29314773026101326,0.8963358185211198,2.76850273950477
0.013001923510736035,0.08550853085446808,0.4310751324002794
0.20788625514602732,0.026532203873819715,0.6209739946849381
0.18143543508979731,0.5830415609696922,1.5734091292508685
0.42142455059249795,0.8926717110769748,3.040788869096318
0.8174435617384409,0.34181735169787597,3.3939363223765064
0.2594234334312925,0.3796924081672669,1.4572876598314384
0.5902949425148077,0.26806364082287626,2.4709237897345826
0.624148907849134,0.4094116521912404,2.859040109337527
0.5520471808519802,0.4361265291353167,2.4730357766557742
0.29446575954191767,0.9484533069621567,2.8372022004685937
0.7636057941597608,0.14011317576645255,2.7338833963250413
0.8684679758979128,0.48743119824951364,3.5423535500940173
0.8945522268940914,0.7998552559473152,4.263009156566668
0.42521350446923345,0.022469308320117398,1.262411038653071
0.2686773593849461,0.5416342146608669,1.7878248344072853
0.6334782198261473,0.2578876854332023,2.3512822758382455
0.13935607407282413,0.8349302367992991,1.9655346691408448
0.9844021807035521,0.5256901823026858,4.007995253541951
0.1716792858483035,0.27230732651936895,0.9826551874777844
0.018390676547466733,0.914298806560499,1.9071482339424728
0.11775108289014113,0.5765164755142536,1.3506966350785679
0.274055220687206,0.5541780025157934,1.9636096903146505
0.6514203883518642,0.8297418037072016,3.6970976686308887
0.2064212717606032,0.010995828658480478,0.441881908341625
0.13688563006880727,0.9000186418481051,2.2480998308873894
0.8738900775625152,0.5974131021703083,3.9392633362754914
0.6005168604336534,0.6650366745462555,3.0106598285243504
0.1753712786234496,0.9144119459249598,2.522194966404039
0.4187705248920731,0.38313852824949746,2.0644905321118188
0.5189177052828375,0.046965966775055046,1.5801838638227819
0.1662833687560794,0.7380336164263704,1.9693404313552085
0.08279866792512647,0.6031521094663882,1.510532913960328
0.24534910968132095,0.38929561404197655,1.5222390962691572
0.28869373677069987,0.35567271646494913,1.6313022424866348
0.7190459051842455,0.297121715623175,2.6593137874911505
0.5664046402968972,0.47605040219909966,2.6682508076924987
0.6636711653626481,0.936829739324758,3.723301525046962
0.7325720972102503,0.21494037859075676,2.616474442677394
0.031183135061284672,0.2622640442998251,0.5276867296370252
0.5950779307002548,0.05142581348425035,1.8145324248102885
0.49636624720123634,0.5968428489168892,2.806393756958531
0.3342438908169608,0.7709122037458219,2.6536870920019533
0.1065982531337718,0.07513778173580876,0.5309841349636506
0.7281887562036033,0.49549131620619846,3.0663176245559494
0.688402396427736,0.4348273386037462,2.9032210215212206
0.2464020332391068,0.8191023176741997,2.498720505063638
0.7994158789689793,0.6946964708544268,3.801812269979782
0.2721451372299627,0.5902306668690871,2.2288296994262318
0.3609738969400268,0.09158207332663415,1.305417621412786
0.9173135754622428,0.1368186309189614,3.0447828998736544
0.9502373538208024,0.44600577295795574,3.7118119609580686
